Record ID,Publication,Date,Author,Headline,Story_Link,Body - Length - Words,Pub_Tier,Outlet score,O_Desc,Topic_Prominence,Topic_Sentiment,Topic_State,Topic_Sentiment.1,Narrative_Performance_Description,Narrative_Performance_Prominence,Narrative_Performance_Sentiment,Narrative_Performance_State,Narrative_Performance_Signals,Narrative_Fun_Description,Narrative_Fun_Prominence,Narrative_Fun_Sentiment,Narrative_Fun_State,Narrative_Fun_Signals,Narrative_Innovation_Description,Narrative_Innovation_Prominence,Narrative_Innovation_Sentiment,Narrative_Innovation_State,Narrative_Innovation_Signals,Narrative_Experience_Description,Narrative_Experience_Prominence,Narrative_Experience_Sentiment,Narrative_Experience_State,Narrative_Experience_Signals,Narrative_Sustainability_Description,Narrative_Sustainability_Prominence,Narrative_Sustainability_Sentiment,Narrative_Sustainability_State,Narrative_5_Signals,Entity_BMW_Quality_Score,Enity_BMW_Prominence,Entity_BMW_Sentiment,Entity_BMW_Description,Entity_BMW_State,Entity_BMW_Modifier,Entity_BMW_Signals,Entity_Mercedes_Quality_Score,Entity_Mercedes_Prominence,Entity_Mercedes_Sentiment,Entity_Mercedes_Description,Entity_Mercedes_State,Entity_Mercedes_Modifier,Entity_Mercedes_Signals,Entity_Audi_Quality_score,Entity_Audi_Prominence,Entity_Audi_Sentiment,Entity_Audi_State,Entity_Audi_Modifiers,Entity_Audi_Signals,Entity_Audi_Description,Entity_Tesla_Quality_score,Entity_Tesla_Prominence,Entity_Tesla_Sentiment,Entity_Tesla_Description,Entity_Tesla_State,Entity_Tesla_Modifier,Entity_Tesla_Signals,Topic_Present,Topic_Sentiment_Normalized,Narrative_Performance_Present,Narrative_Performance_Sentiment_Normalized,Narrative_Fun_Present,Narrative_Fun_Sentiment_Normalized,Narrative_Innovation_Present,Narrative_Innovation_Sentiment_Normalized,Narrative_Experience_Present,Narrative_Experience_Sentiment_Normalized,Narrative_Sustainability_Present,Narrative_Sustainability_Sentiment_Normalized,Any_Narrative_Present,tracked_entities_in_article,prominent_tracked_entities_in_article,Central_Narrative_Key,Central_Narrative_Prominence,Central_Narrative_Sentiment,Entity_BMW_Present,Entity_BMW_Sentiment_Normalized,Entity_Mercedes_Present,Entity_Mercedes_Sentiment_Normalized,Entity_Audi_Present,Entity_Audi_Sentiment_Normalized,Entity_Tesla_Present,Entity_Tesla_Sentiment_Normalized,validation_notes,is_valid_row
recE4x2DgmHzxdcUN,New York Times,3/26/25,Luke Smith,‘Scaremongering’ or a cause for concern? Why the F1 engine debate is intensifying ahead of 2026,https://www.nytimes.com/athletic/6229893/2025/03/26/f1-engine-debate-v10-v6-analysis/,1545,1,5,Debate over F1 engine rules for 2026 and possible future changes.,2,1.0,Niche,,"Discussion of engine performance, power unit changes, and their impact on racing.",4.0,1.0,Healthy,,References to the excitement and emotional appeal of engine sound and driving.,2.0,1.0,Niche,,"Focus on new hybrid engines, electrification, and sustainable fuel innovation.",4.0,1.0,Healthy,,Mentions of fan experience and how engine changes affect audience enjoyment.,2.0,1.0,Niche,,"Discussion of sustainable fuels, electrification, and environmental responsibility.",3.0,1.0,Healthy,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,6.25,1.25,1.0,Mercedes is referenced through Toto Wolff discussing F1 engine rule changes.,Supporting Player,Low-Heat Visibility,,9.0,2.25,1.0,Supporting Player,Low-Heat Visibility,,Audi is discussed as a new F1 entrant investing in engine development for 2026.,0.0,0.0,,Tesla is not mentioned or discussed anywhere in the article.,Off-Stage,Missed Opportunity,,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,2,1,Narrative_Performance,4.0,1.0,False,1.0,True,1.0,True,1.0,False,1.0,,True
recYFyAI1KAxvLAla,Washington Post,3/27/25,Kate Brady,"In Europe’s export juggernaut, Germans fret over Trump’s tariffs",https://www.washingtonpost.com/world/2025/03/27/trump-germany-tariffs-automakers/,1507,1,5,"The article examines the impact of U.S. tariffs on European, especially German, auto exports.",2,-2.25,Risky,,Premium performance is referenced through the focus on luxury German automakers facing export challenges.,1.25,-1.75,Ambient Risk,,Fun to drive is implied as part of the German auto industry's appeal but not directly discussed.,0.5,-0.25,Ambient Risk,,Technical innovation is mentioned in context of electric vehicles and industry adaptation.,1.0,-0.75,Ambient Risk,,In-car experience is not discussed or referenced in the article.,0.0,0.0,,,Sustainability is briefly referenced via electric vehicles and government incentives.,0.75,-0.5,Ambient Risk,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Overlooked,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Overlooked,,-33.75,3.75,-2.25,Under Fire,High-Stakes Takedown,,Audi is discussed as a German automaker threatened by new US tariffs and job cuts.,0.0,0.0,,Tesla is not mentioned or discussed anywhere in the article.,Off-Stage,Overlooked,,True,-2.25,True,-1.75,True,-1.0,True,-1.0,False,1.0,True,-1.0,True,1,1,Narrative_Performance,1.25,-1.75,False,1.0,False,1.0,True,-2.25,False,1.0,,True
recmzOMVfebWxxxaO,Washington Post,4/2/25,Trisha Thadani,Musk setback in Wisconsin raises questions about his future role,https://www.washingtonpost.com/politics/2025/04/02/musk-trump-wisconsin-supreme-court/,1729,1,5,The article examines Elon Musk's political influence and backlash in Wisconsin.,2,-2.0,Risky,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,Absent,Framing Risk,,0.0,0.0,,,Absent,Framing Risk,,0.0,0.0,,Absent,Framing Risk,,Audi is not mentioned or discussed in the article.,-20.0,2.0,-2.0,Tesla is discussed in relation to Musk's political activity and stock decline.,Under Fire,Bumps & Bruises,,True,-2.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1,1,Narrative_Performance,0.0,0.0,False,1.0,False,1.0,False,1.0,True,-2.0,,True
rechzYwnGowLCUS2o,New York Times,4/6/25,Luke Smith,Kimi Antonelli just got his driver’s license — right on time to replace Lewis Hamilton,https://www.nytimes.com/athletic/6113048/2025/02/05/andrea-kimi-antonelli-f1-mercedes-lewis-hamilton/,1757,1,5,Profile of Kimi Antonelli preparing to debut as Mercedes F1 driver.,3,2.5,Healthy,,"The article highlights Antonelli's racing skills, career achievements, and readiness to perform at the highest level, emphasizing his ability to handle pressure and the expectations of joining a top team.",3.75,2.75,Healthy,,"Antonelli's passion for driving, emotional connection to motorsport, and enjoyment of racing are explored through his upbringing, love for speed, and excitement about joining F1.",3.0,2.5,Healthy,,"The article discusses Antonelli's technical preparation, private testing, and adaptation to advanced F1 machinery, reflecting the importance of innovation and engineering in his development.",2.25,2.25,Niche,,"References to Antonelli's experiences with team support, mentorship, and the social aspects of racing touch on the quality of his environment, but do not focus on in-car features.",1.0,1.0,Niche,,Environmental responsibility and sustainability are not addressed in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Competitor-Led,,40.0,4.0,2.0,Mercedes is featured as Antonelli's F1 team and focus of his debut season.,Leader,Great Story,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.5,True,2.75,True,2.5,True,2.25,True,1.0,False,1.0,True,1,1,Narrative_Performance,3.75,2.75,False,1.0,True,2.0,False,1.0,False,1.0,,True
rec1Nd66MMmQYoKP2,New York Times,4/28/25,Madeline Coleman,"Doriane Pin: The ‘pocket rocket’ once deemed too short, now aiming for F1 with Mercedes",https://www.nytimes.com/athletic/6310229/2025/04/28/doriane-pin-f1-academy-mercedes/,2102,1,5,Profile of Doriane Pin's journey and challenges in motorsport toward F1.,4,2.0,Healthy,,"The article highlights Pin's pursuit of elite racing, her performance, and drive.",3.0,2.0,Healthy,,Pin's passion for racing and the joy she finds on track are central throughout.,4.0,3.0,Healthy,,"References to technical skill, team support, and adapting to new racing formats.",2.0,1.0,Niche,,Mentions of feeling at home in the car and the sensory experience of racing.,2.0,2.0,Niche,,No discussion of sustainability or environmental responsibility is present.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,20.0,2.0,2.0,Mercedes is featured as Doriane Pin's F1 Academy team and junior program supporter.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,2.0,True,2.0,True,3.0,True,1.0,True,2.0,False,1.0,True,1,1,Narrative_Fun,4.0,3.0,False,1.0,True,2.0,False,1.0,False,1.0,,True
reccskTWM1akuqnLO,New York Times,5/25/25,Luke Smith,"Monaco GP: Lando Norris wins hectic race, Mercedes frustrated by Williams tactics",https://www.nytimes.com/athletic/6381189/2025/05/25/monaco-grand-prix-2025-result-lando-norris-win-mercedes/,1842,1,5,"Monaco GP review focusing on new two-stop rule, race tactics, and team strategies.",4,1.75,Healthy,,"The article highlights high-performance driving, racecraft, and car control in F1.",4.0,2.0,Healthy,,The excitement and emotional intensity of racing and winning in Monaco are emphasized.,3.75,2.75,Healthy,,Technical rule changes and strategic innovations are central to the race narrative.,4.0,1.75,Healthy,,"Driver experience and teamwork are discussed, but in-car comfort is not a focus.",1.0,0.25,Niche,,Environmental responsibility and sustainability are not mentioned or implied.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,-19.6875,2.25,-1.75,"Mercedes F1 team discussed for pit strategy, penalties, and race struggles.",Under Fire,Soft Target,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,1.75,True,2.0,True,2.75,True,1.75,True,1.0,False,1.0,True,1,1,Narrative_Performance,4.0,2.0,False,1.0,True,-1.75,False,1.0,False,1.0,,True
recpstoaD61Pj35zo,New York Times,5/26/25,Madeline Coleman,Monaco’s F1 racing ‘fix’ missed the mark — and drivers say the real issues got louder,https://www.nytimes.com/athletic/6381491/2025/05/25/monaco-gp-driver-reactions-f1/,1952,1,5,The article critiques F1's Monaco GP pit stop rule changes and racing spectacle.,2,-1.5,Risky,,"Performance is discussed through F1 cars' handling, speed, and racing challenges.",2.0,-1.25,Risky,,The article highlights lack of excitement and fun due to processional racing.,3.0,-2.0,High Risk,,Technical rule changes and strategic innovations are examined and critiqued.,3.0,-1.25,Risky,,"Driver experience and enjoyment are discussed, especially regarding race format.",2.0,-1.0,Risky,,Sustainability is not addressed or mentioned in the article.,0.0,0.01,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Reporter-Led Risk,,6.25,1.25,1.0,Mercedes is referenced for its F1 team and driver George Russell in Monaco GP.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Reporter-Led Risk,,,0.0,0.0,,,Off-Stage,Reporter-Led Risk,,True,-1.5,True,-1.25,True,-2.0,True,-1.25,True,-1.0,False,1.0,True,1,0,Narrative_Fun,3.0,-2.0,False,1.0,True,1.0,False,1.0,False,1.0,,True
recGH9DyOGduKrbC1,New York Times,6/2/25,Andrew Ross,Companies Rely on Delaware Courts. Lawyers Reap Huge Fees There,https://www.nytimes.com/2025/06/02/business/dealbook/delaware-courts-legal-fees.html,1907,1,5,"The article examines legal, regulatory, and economic challenges facing major companies.",2,-1.0,Risky,,Premium performance in vehicles is not discussed or referenced in any way.,0.0,0.0,,,Fun to drive and emotional connection to vehicles are not addressed at all.,0.0,0.0,,,Technical innovation is mentioned in the context of AI regulation and automation.,1.0,0.25,Niche,,"In-car experience, interior quality, or related features are not discussed.",0.0,0.0,,,Sustainability and environmental responsibility are not present in the article.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed anywhere in the article.,Off-Stage,Overlooked,,0.0,0.0,,Mercedes is not mentioned or discussed anywhere in the article.,Off-Stage,Overlooked,,0.0,0.0,,Off-Stage,Overlooked,,,-5.0,1.0,-1.0,Tesla is discussed in the context of Delaware court decisions and corporate moves.,Under Fire,Peripheral Hit,,True,-1.0,False,1.0,False,1.0,True,1.0,False,1.0,False,1.0,True,1,0,Narrative_Innovation,1.0,0.25,False,1.0,False,1.0,False,1.0,True,-1.0,,True
reczboiaK8e2MYOkf,Wall Street Journal,6/5/25,Annie Linskey,The Day That Trump and Musk Torched Their Partnership,https://www.wsj.com/politics/elon-musk-trump-fight-gop-bill-c2e0be66?gaa_at=eafs&gaa_n=ASWzDAhi_i8f5029qtiQycNiLOU5KbURN-V3beW7H3-jzdCfEWGvjUIbPs_d8PzORb8%3D&gaa_ts=684d4e28&gaa_sig=w8VOcC2OWc63qIsDmTwcCS4ngr1kjBwXq8pnSklzYzjH4N5tH0AHqmfEN_gMrC6Rafk1g80j6Uyi1YPOKorNwg%3D%3D,1822,1,5,The article details the public and escalating fallout between Donald Trump and Elon Musk.,2,-2.0,Risky,,Premium performance is not discussed or referenced in the article.,0.0,0.0,,,Fun to drive is not addressed or implied in any context within the article.,0.0,0.0,,,"Technical innovation is only indirectly referenced through mentions of Musk's companies and space equipment, but not discussed as a theme.",0.25,-0.25,Ambient Risk,,In-car experience is not present or discussed in the article.,0.0,0.0,,,Sustainability is not mentioned or implied in the article's content.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Overlooked,,0.0,0.0,,,Off-Stage,Overlooked,,0.0,0.0,,Off-Stage,Overlooked,,Audi is not mentioned or discussed in the article.,-20.0,2.0,-2.0,Tesla is discussed in the context of political conflict and market impact.,Under Fire,Bumps & Bruises,,True,-2.0,False,1.0,False,1.0,True,-1.0,False,1.0,False,1.0,True,1,1,Narrative_Innovation,0.25,-0.25,False,1.0,False,1.0,False,1.0,True,-2.0,,True
recNxmj0Ja8JeD9yQ,Washington Post,6/6/25,Elizabeth Dwoskin,The epic breakup of Trump and Musk’s White House bromance,https://www.washingtonpost.com/politics/2025/06/05/trump-musk-fight/,1615,1,5,The article details the public and acrimonious fallout between Trump and Musk.,2,-2.0,Risky,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Absent,Framing Risk,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Absent,Framing Risk,,0.0,0.0,,Absent,Framing Risk,,Audi is not mentioned or discussed in the article.,-20.0,2.0,-2.0,Tesla is discussed in the context of Musk's feud with Trump and market impact.,Under Fire,Bumps & Bruises,,True,-2.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1,1,Narrative_Performance,0.0,0.0,False,1.0,False,1.0,False,1.0,True,-2.0,,True
rec7lxbYNW963MeWn,Wall Street Journal,6/6/25,Sharon Terlep,New York to Paris in Under Four Hours? Inside the Effort to Build the Next Concorde,https://www.wsj.com/business/supersonic-jet-travel-plans-02db2c33?gaa_at=eafs&gaa_n=ASWzDAhzYmnkFlIiQFw78Y215ZZknkA4maNYxRSeyDBz0CxdOVZZys1lwWHghNWAX4o%3D&gaa_ts=684d54c4&gaa_sig=l4vsu4ACeaaeGi5Yry3cbuKjYbKTzNPgU6K5OcVhhznT8-uKf7g3CLnbeUisAeju4ImKfDHo1o9KMmDsKxl-Ew%3D%3D,1954,1,5,Boom Supersonic aims to revive fast trans-Atlantic flight with new technology.,2,1.25,Niche,,"The article highlights the pursuit of high-speed, premium air travel with comfort.",3.0,1.75,Healthy,,The excitement and allure of supersonic flight is discussed as a key motivator.,2.75,1.25,Healthy,,"Technical innovation is central, focusing on new materials, design, and engineering.",5.0,2.5,Healthy,,Business-class amenities and improved passenger experience are mentioned as goals.,2.0,1.0,Niche,,Environmental concerns and fuel efficiency are referenced but not deeply explored.,1.0,-0.25,Ambient Risk,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,1.25,True,1.75,True,1.25,True,2.5,True,1.0,True,-1.0,True,0,0,Narrative_Innovation,5.0,2.5,False,1.0,False,1.0,False,1.0,False,1.0,,True
recTf8KIBUThr8ZzD,Washington Post,6/7/25,Emily Davies,Inside the battles that shattered Trump and Musk’s alliance,https://www.washingtonpost.com/politics/2025/06/07/trump-elon-musk-fight-behind-scenes/,1859,1,5,The article details the public and private fallout between Trump and Musk.,2,-1.25,Risky,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed anywhere in the article.,Absent,Framing Risk,,0.0,0.0,,Mercedes is not mentioned or discussed anywhere in the article.,Absent,Framing Risk,,0.0,0.0,,Absent,Framing Risk,,,-5.0,1.0,-1.0,Tesla is mentioned as Musk shifts focus from politics to struggling Tesla business.,Under Fire,Peripheral Hit,,True,-1.25,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1,0,Narrative_Performance,0.0,0.0,False,1.0,False,1.0,False,1.0,True,-1.0,,True
recEBWeSAstV2gP1M,Wall Street Journal,3/14/25,Dominic Chopping,BMW Expects $1.1 Billion Earnings Hit From Tariffs This Year,https://www.wsj.com/business/autos/bmw-expects-flat-earnings-this-year-as-headwinds-continue-c8ea4465,831,1,4,"BMW faces major earnings hit from tariffs, weak China demand, and margin pressure.",4,-1.75,Risky,,Premium performance is referenced as BMW struggles to maintain margins in luxury segment.,1.25,-1.25,Ambient Risk,,Fun to drive is not directly discussed or implied in the article.,0.0,0.0,,,Technical innovation appears via Neue Klasse platform and new model launches.,1.5,1.0,Niche,,In-car experience is briefly touched on with new model features and updates.,0.75,0.75,Niche,,Sustainability is mentioned through electrified vehicles and hydrogen fuel-cell plans.,1.0,0.75,Niche,,-45.0,5.0,-2.25,BMW faces major earnings hit from tariffs and weak China demand in 2024.,Under Fire,Body Blow,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,-1.75,True,-1.25,False,1.0,True,1.0,True,1.0,True,1.0,True,1,1,Narrative_Innovation,1.5,1.0,True,-2.25,False,1.0,False,1.0,False,1.0,,True
recltMcqULWY9KkTp,Wall Street Journal,7/10/24,Michael Susin,"BMW Recalls More Than 394,000 Vehicles Over Air-Bag Problem",https://www.wsj.com/business/autos/bmw-recalls-more-than-390-000-vehicles-due-to-airbag-issues-in-u-s-de351be6,335,1,4,"BMW recalls over 394,000 vehicles due to dangerous Takata air-bag defects.",4,-2.0,High Risk,,Performance aspects are not discussed or referenced in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in this article.,0.0,0.0,,,Technical innovation is mentioned negatively due to defective air-bag technology.,2.0,-2.0,Risky,,In-car experience is referenced only in the context of safety risks from air bags.,1.0,-1.0,Ambient Risk,,Sustainability or environmental responsibility is not discussed in this article.,0.0,0.0,,,-40.0,5.0,-2.0,"Article focuses on BMW recalling over 394,000 vehicles for air-bag defects.",Under Fire,Body Blow,,2.0,0.5,1.0,Mercedes is only mentioned as part of a list of carmakers involved in recalls.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Innocent Bystander,,Audi is not mentioned or discussed in the article in any context.,-2.0,0.5,-1.0,Tesla is only listed as one of 19 carmakers affected by Takata recalls.,Under Fire,Peripheral Hit,,True,-2.0,False,1.0,False,1.0,True,-2.0,True,-1.0,False,1.0,True,3,1,Narrative_Innovation,2.0,-2.0,True,-2.0,True,1.0,False,1.0,True,-1.0,,True
recb2lORWzGStimxh,Washington Post,7/10/24,Aaron Gregg,"BMW recalls 394,000 older vehicles equipped with Takata air bags",https://www.washingtonpost.com/business/2024/07/10/bmw-airbag-recall/,455,1,4,BMW recalls older vehicles due to dangerous Takata air bags.,4,-2.0,High Risk,,Performance aspects are not discussed; focus is on safety recall.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,Technical innovation is referenced negatively as air bag technology failure.,2.0,-2.0,Risky,,Interior experience is only mentioned in context of steering wheel modifications.,1.0,-1.0,Ambient Risk,,Sustainability and environmental responsibility are not mentioned.,0.0,0.0,,,-40.0,5.0,-2.0,"BMW is the main focus due to a recall of 394,000 vehicles with Takata air bags.",Under Fire,Body Blow,,0.0,0.0,,Mercedes is not mentioned in the article.,Off-Stage,Innocent Bystander,,0.0,0.0,,Off-Stage,Innocent Bystander,,,0.0,0.0,,,Off-Stage,Innocent Bystander,,True,-2.0,False,1.0,False,1.0,True,-2.0,True,-1.0,False,1.0,True,1,1,Narrative_Innovation,2.0,-2.0,True,-2.0,False,1.0,False,1.0,False,1.0,,True
reco8qGhU2QYTor4U,Wall Street Journal,9/3/24,David Sachs,"BMW Recalls 140,000 Electric Mini Coopers Due to Battery Fire Threat",https://www.wsj.com/business/autos/bmw-recalls-140-000-electric-mini-coopers-due-to-battery-fire-threat-9c2ddcd2,147,1,4,BMW recalls electric Mini Coopers due to battery fire risk and safety concerns.,4,-2.0,High Risk,,"Performance is not discussed; article focuses on safety recall, not driving dynamics.",0.0,0.0,,,Fun to drive aspects are not mentioned or implied in the article content.,0.0,0.0,,,Technical innovation is referenced through software updates to address battery safety.,2.0,-1.0,Risky,,In-car experience is not discussed; no mention of interior or user features.,0.0,0.0,,,Sustainability is implied by the electric vehicle context but not directly discussed.,1.0,-0.25,Ambient Risk,,-40.0,5.0,-2.0,"BMW recalls over 140,000 electric Mini Coopers due to battery fire risk.",Under Fire,Body Blow,,0.0,0.0,,Mercedes is not mentioned or referenced in the article.,Off-Stage,Innocent Bystander,,0.0,0.0,,Off-Stage,Innocent Bystander,,,0.0,0.0,,,Off-Stage,Innocent Bystander,,True,-2.0,False,1.0,False,1.0,True,-1.0,False,1.0,True,-1.0,True,1,1,Narrative_Innovation,2.0,-1.0,True,-2.0,False,1.0,False,1.0,False,1.0,,True
recrIV1UW6GMQWAhv,Wall Street Journal,9/10/24,David Sachs,"BMW Cuts Financial Targets on Recall Costs, Low China Demand",https://www.wsj.com/business/telecom/bmw-cuts-financial-targets-on-recall-costs-muted-demand-in-china-cd6b3efa,438,1,4,BMW lowers financial targets due to costly recall and weak China demand.,4,-2.25,High Risk,,Premium performance is implied but overshadowed by financial and recall issues.,0.5,-1.25,Ambient Risk,,Fun to drive is not discussed or referenced in the article.,0.0,0.01,,,Technical innovation is present via braking system issues and recall actions.,2.25,-2.25,Risky,,In-car experience is not discussed or referenced in the article.,0.0,0.01,,,Sustainability is not discussed or referenced in the article.,0.0,0.01,,,-40.0,5.0,-2.0,BMW lowers financial targets due to recall costs and weak China demand.,Under Fire,Body Blow,,-4.0,1.0,-1.0,Mercedes-Benz is briefly mentioned as a peer with falling share price.,Under Fire,Peripheral Hit,,0.0,0.0,,Off-Stage,Innocent Bystander,,Audi is not mentioned or discussed in the article.,0.0,0.0,,Tesla is not mentioned or discussed in the article.,Off-Stage,Innocent Bystander,,True,-2.25,True,-1.25,False,1.0,True,-2.25,False,1.0,False,1.0,True,2,1,Narrative_Innovation,2.25,-2.25,True,-2.0,True,-1.0,False,1.0,False,1.0,,True
recRXFp2ll6imaxNA,Wall Street Journal,11/6/24,Adrià Calatayud,BMW Posts Sharp Fall in Automotive Profitability,https://www.wsj.com/business/earnings/bmw-posts-sharp-fall-in-automotive-profitability-83ce96b9,611,1,4,BMW reports sharp profit drop due to recall costs and weak China demand.,4,-1.75,Risky,,Premium performance is referenced through BMW's luxury positioning but not discussed.,0.5,-0.25,Ambient Risk,,Fun to drive is not addressed or implied in the article.,0.0,0.0,,,Technical innovation is discussed via investments in new models and digital platforms.,2.0,1.0,Niche,,In-car experience is not mentioned or discussed in the article.,0.0,0.0,,,Sustainability is referenced through electric vehicle growth and investments.,1.0,1.0,Niche,,-40.0,5.0,-2.0,BMW faces sharp drop in automotive profitability due to recall and weak China demand.,Under Fire,Body Blow,,1.0,0.25,1.0,Mercedes is only mentioned as a peer with no detail or focus in the article.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,-1.75,True,-1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,2,1,Narrative_Innovation,2.0,1.0,True,-2.0,True,1.0,False,1.0,False,1.0,,True
recevLl7uVEAQvKzD,Wall Street Journal,3/8/25,Stephen Wilmot,Trump’s Tariffs Dent BMW,https://www.wsj.com/livecoverage/jobs-report-stock-market-today-dow-nasdaq-sp500-03-07-2025/card/trump-s-tariffs-dent-bmw-3UPR049xHLnUObwM6DHw,304,1,4,BMW faces financial risk from new US tariffs on Mexican and European imports.,4,-2.25,High Risk,,Performance and luxury aspects are not discussed or referenced in the article.,0.0,0.0,,,Driving enjoyment and emotional connection are not addressed in the article.,0.0,0.0,,,Technical innovation is not discussed; focus is on trade and regulatory issues.,0.0,0.0,,,In-car experience and interior quality are not mentioned or implied.,0.0,0.0,,,Sustainability and environmental responsibility are not present in the article.,0.0,0.0,,,-40.0,5.0,-2.0,Article focuses on BMW facing financial risk from Trump tariffs on imports.,Under Fire,Body Blow,,0.0,0.0,,Mercedes is not mentioned or referenced in the article.,Absent,Framing Risk,,0.0,0.0,,Absent,Framing Risk,,Audi is not mentioned or discussed in the article in any context.,0.0,0.0,,Tesla is not mentioned or discussed in the article in any context.,Absent,Framing Risk,,True,-2.25,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1,1,Narrative_Performance,0.0,0.0,True,-2.0,False,1.0,False,1.0,False,1.0,,True
recaKrpPIGS0fepHS,Wall Street Journal,1/13/25,Dominic Chopping,"BMW Sales Fell in 2024 on Technical Issues, Weak China Demand",https://www.wsj.com/business/autos/bmw-sales-fell-in-2024-on-technical-issues-weak-china-demand-0c9d4d6b,212,1,4,BMW sales fell in 2024 due to technical issues and weak demand in China.,4,-1.25,Risky,,Performance aspects are not discussed beyond sales figures and brand context.,0.25,-0.25,Ambient Risk,,Driving enjoyment is not addressed or implied in the article.,0.0,0.0,,,Technical issues with braking systems and EV growth are highlighted.,3.0,-1.0,Risky,,Interior quality or in-car experience is not mentioned or implied.,0.0,0.0,,,Growth in fully-electric vehicle sales and sustainability efforts are noted.,2.0,1.0,Niche,,-35.0,5.0,-1.75,BMW sales fell 4% in 2024 due to technical issues and weak China demand.,Under Fire,Soft Target,,4.0,1.0,1.0,Mercedes is referenced for comparison as also having a 4% sales drop in 2024.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Innocent Bystander,,,0.0,0.0,,,Off-Stage,Innocent Bystander,,True,-1.25,True,-1.0,False,1.0,True,-1.0,False,1.0,True,1.0,True,2,1,Narrative_Innovation,3.0,-1.0,True,-1.75,True,1.0,False,1.0,False,1.0,,True
